vote,response,sample,time,user,subject,sample_type,gold_standard
-LZN1UtFgu8RbQ2FzW24,1,subject_003195_t1_in_task-nback01,1470,user_0068,subject_003195,t1_in_task-nback01,False
-LZN1VF9p2qpbtgNF-Nj,1,gold_subject_000512_t1_in_tfMRI_MID1_copy3,1422,user_0068,subject_000512,t1_in_tfMRI_MID1,True
-LZN1Vc_soMaflVsHYjS,1,subject_000860_task-rest02_in_t1,1524,user_0068,subject_000860,task-rest02_in_t1,False
-LZN1W3DRMnoL8z6uu_v,1,gold_subject_000101_rfMRI_REST2_in_t1_copy2,1716,user_0068,subject_000101,rfMRI_REST2_in_t1,True
-LZN1WXQJmvL95iD0ky8,1,gold_subject_000063_rfMRI_REST1_in_t1_copy3,1893,user_0068,subject_000063,rfMRI_REST1_in_t1,True
-LZN1X-HR5rYaiRR5i68,1,subject_003316_task-nback02_in_t1,1874,user_0068,subject_003316,task-nback02_in_t1,False
-LZN1XreBWGRew0q_ApX,1,subject_002522_task-rest01_in_t1,3505,user_0068,subject_002522,task-rest01_in_t1,False
-LZN1YFUENuXBZqzhNEv,1,subject_002592_t1_in_task-SST02,1554,user_0068,subject_002592,t1_in_task-SST02,False
-LZN1ZSQ22TEQ2qgDyC8,1,subject_001528_task-SST02_in_t1,4891,user_0068,subject_001528,task-SST02_in_t1,False
-LZN1Zyexf4A0cTKgmJY,1,subject_001859_task-MID02_in_t1,2093,user_0068,subject_001859,task-MID02_in_t1,False
-LZN1_OtwMKdl6IeRVyb,1,subject_002859_t1_in_task-MID02,1705,user_0068,subject_002859,t1_in_task-MID02,False
-LZN1aFCVkZ8bYIrFhfF,1,subject_000111_task-rest04_in_t1,3440,user_0068,subject_000111,task-rest04_in_t1,False
-LZN1aeDOmg-P11cIFHV,1,gold_subject_000599_t1_in_rfMRI_REST2_copy3,1633,user_0068,subject_000599,t1_in_rfMRI_REST2,True
-LZN1bLcuZ6DM9LgtnPK,1,subject_003901_task-rest02_in_t1,2809,user_0068,subject_003901,task-rest02_in_t1,False
-LZN1boa5ap61n9aRnFs,1,subject_001191_task-SST02_in_t1,1882,user_0068,subject_001191,task-SST02_in_t1,False
-LZN1cD-Q5XyLY_V4M0u,1,subject_002105_task-nback01_in_t1,1559,user_0068,subject_002105,task-nback01_in_t1,False
-LZN1d5FPPXyYo8FIBdP,1,subject_001783_task-SST02_in_t1,3561,user_0068,subject_001783,task-SST02_in_t1,False
-LZN1dVF38oWlIm7OcTT,1,gold_subject_000670_t1_in_tfMRI_nBack1_copy1,1630,user_0068,subject_000670,t1_in_tfMRI_nBack1,True
-LZN1e16cQxIRukjWT6d,1,subject_000758_t1_in_task-rest01,2131,user_0068,subject_000758,t1_in_task-rest01,False
-LZN1f8fW3Y_i9DwyP_n,1,gold_subject_000992_tfMRI_SST1_in_t1_copy2,4546,user_0068,subject_000992,tfMRI_SST1_in_t1,True
-LZN1fZItHwaBxRqZv7K,1,subject_001459_task-nback02_in_t1,1672,user_0068,subject_001459,task-nback02_in_t1,False
-LZN1fyAq4J0TI8xqeP2,1,subject_001624_t1_in_task-SST02,1621,user_0068,subject_001624,t1_in_task-SST02,False
-LZN1gcaws732g2Ayt0l,1,subject_002208_t1_in_task-SST02,2683,user_0068,subject_002208,t1_in_task-SST02,False
-LZN1h7LddZgwNPo7cQJ,1,gold_subject_000942_t1_in_tfMRI_nBack1_copy3,1997,user_0068,subject_000942,t1_in_tfMRI_nBack1,True
-LZN1h_chJVrIn3Izm7U,1,gold_subject_001084_tfMRI_MID1_in_t1_copy3,1840,user_0068,subject_001084,tfMRI_MID1_in_t1,True
-LZN1i3hrY6mxx1U3N8S,1,gold_subject_002729_t1_in_rfMRI_REST2_copy3,1952,user_0068,subject_002729,t1_in_rfMRI_REST2,True
-LZN1iTQ4pEav9N88Cwn,1,gold_subject_000314_t1_in_rfMRI_REST4_copy2,1615,user_0068,subject_000314,t1_in_rfMRI_REST4,True
-LZN1ix5ftXCI_WHqzxn,1,subject_000179_task-rest03_in_t1,1924,user_0068,subject_000179,task-rest03_in_t1,False
-LZN1k97GZgTq4oEHzTk,0,gold_subject_000651_t1_in_tfMRI_nBack1_copy4,4892,user_0068,subject_000651,t1_in_tfMRI_nBack1,True
-LZN1lY-eMNJ8QL9si6U,1,subject_000174_t1_in_task-MID02,5653,user_0068,subject_000174,t1_in_task-MID02,False
-LZN1mN-QZl4G5-iaImK,0,subject_002622_task-rest03_in_t1,3356,user_0068,subject_002622,task-rest03_in_t1,False
-LZN1nGrWaO2aoSBzP3A,1,subject_003859_task-rest04_in_t1,3667,user_0068,subject_003859,task-rest04_in_t1,False
-LZN1oTOcKEeaYnqQ8NX,1,subject_001804_task-SST02_in_t1,4861,user_0068,subject_001804,task-SST02_in_t1,False
-LZN1pFzV8oiDD6UbFBe,1,gold_subject_001128_tfMRI_SST2_in_t1_copy3,3196,user_0068,subject_001128,tfMRI_SST2_in_t1,True
-LZN1qOJTih4ZmGXC0dI,0,gold_subject_000272_rfMRI_REST4_in_t1_copy4,4593,user_0068,subject_000272,rfMRI_REST4_in_t1,True
-LZN1r9Y2EQdv4DiOqkK,1,subject_000013_t1_in_task-nback02,3116,user_0068,subject_000013,t1_in_task-nback02,False
-LZN1rzhAs3ZWhBoeSG7,0,gold_subject_000337_t1_in_tfMRI_SST1_copy3,3367,user_0068,subject_000337,t1_in_tfMRI_SST1,True
-LZN1uFkvOkZwtBABrpj,1,subject_003342_task-nback02_in_t1,9247,user_0068,subject_003342,task-nback02_in_t1,False
-LZN1wGdVxQfFv8OGUiy,0,gold_subject_000465_tfMRI_nBack1_in_t1_copy3,8218,user_0068,subject_000465,tfMRI_nBack1_in_t1,True
-LZN2IV5I9iRqJg1i3sF,0,subject_001033_t1_in_task-rest03,2932,user_0031,subject_001033,t1_in_task-rest03,False
-LZN2JU__FVH5ZPzmWu4,1,subject_003334_task-rest04_in_t1,4043,user_0031,subject_003334,task-rest04_in_t1,False
-LZN2LA_JxgoRNjqEGcE,0,subject_001598_t1_in_task-rest02,6893,user_0031,subject_001598,t1_in_task-rest02,False
-LZN2MGKXkpREQsLQuFX,1,subject_002751_task-MID01_in_t1,4448,user_0031,subject_002751,task-MID01_in_t1,False
-LZN2N7gZ2xfShKgiFwH,0,subject_001720_task-rest04_in_t1,3527,user_0031,subject_001720,task-rest04_in_t1,False
-LZN2NnwXNGlxM_gO8Cj,1,gold_subject_000674_rfMRI_REST1_in_t1_copy4,2751,user_0031,subject_000674,rfMRI_REST1_in_t1,True
-LZN2P-ofRM3GDX_emNt,0,subject_003913_task-rest03_in_t1,4904,user_0031,subject_003913,task-rest03_in_t1,False
-LZN2QPZB9xIdhw4Pp-1,0,subject_003499_t1_in_task-nback01,5728,user_0031,subject_003499,t1_in_task-nback01,False
-LZN2RrROMCaN-5eOtnN,1,subject_001134_task-rest02_in_t1,5926,user_0031,subject_001134,task-rest02_in_t1,False
-LZN2SLnLZpDcnVXOWe4,0,subject_003523_t1_in_task-rest04,1985,user_0031,subject_003523,t1_in_task-rest04,False
-LZN2Sx9wEVsDrUHDtwc,1,subject_002631_task-SST01_in_t1,2438,user_0031,subject_002631,task-SST01_in_t1,False
-LZN2TQvImF5oVZzCHlz,0,gold_subject_002334_t1_in_tfMRI_MID1_copy3,1952,user_0031,subject_002334,t1_in_tfMRI_MID1,True
-LZN2UJfn_zFaaAkPNX-,0,subject_000822_t1_in_task-rest01,3617,user_0031,subject_000822,t1_in_task-rest01,False
-LZN2UjApi4LGDvm-Pqt,0,gold_subject_002148_t1_in_tfMRI_SST1_copy3,1679,user_0031,subject_002148,t1_in_tfMRI_SST1,True
-LZN2VLHYa2xmFKdlkhp,1,subject_000486_task-rest04_in_t1,2486,user_0031,subject_000486,task-rest04_in_t1,False
-LZN2VwAQyvRSOLK6ALf,0,subject_003171_t1_in_task-rest03,2409,user_0031,subject_003171,t1_in_task-rest03,False
-LZN2WXXyiux7JNW1vsg,1,subject_003272_task-SST02_in_t1,2440,user_0031,subject_003272,task-SST02_in_t1,False
-LZN2XteMnaX2Ou5dles,1,subject_003554_task-SST01_in_t1,5559,user_0031,subject_003554,task-SST01_in_t1,False
-LZN2YNaKrCCwm5ntk6D,0,subject_000675_t1_in_task-SST02,1964,user_0031,subject_000675,t1_in_task-SST02,False
-LZN2Z-m4aaHtIgns98y,1,gold_subject_000356_tfMRI_nBack1_in_t1_copy4,2557,user_0031,subject_000356,tfMRI_nBack1_in_t1,True
-LZN2_XlcIooBTFHp_Uh,0,gold_subject_000103_t1_in_tfMRI_nBack1_copy3,6256,user_0031,subject_000103,t1_in_tfMRI_nBack1,True
-LZN2c18RFDG00Eau8uV,0,subject_003328_t1_in_task-rest04,10182,user_0031,subject_003328,t1_in_task-rest04,False
-LZN2cONGb1NB63lkb7w,1,gold_subject_000020_rfMRI_REST3_in_t1_copy4,1472,user_0031,subject_000020,rfMRI_REST3_in_t1,True
-LZN3irkBbjMIzNKkjW5,0,subject_001531_task-rest02_in_t1,3467,user_0031,subject_001531,task-rest02_in_t1,False
-LZN3jFsyC3KrC6hxWr8,0,subject_000850_t1_in_task-rest01,1587,user_0031,subject_000850,t1_in_task-rest01,False
-LZN3lBbmTrQiajqKJfE,1,subject_002430_t1_in_task-SST01,7903,user_0031,subject_002430,t1_in_task-SST01,False
-LZN3m36nE7QdgGmCESR,1,subject_000106_task-nback02_in_t1,3537,user_0031,subject_000106,task-nback02_in_t1,False
-LZN3meEP_13Vtr5cBZ_,1,subject_003306_task-rest02_in_t1,2424,user_0031,subject_003306,task-rest02_in_t1,False
-LZN3qq5zgxxhEp07cth,1,subject_003570_t1_in_task-rest01,17127,user_0031,subject_003570,t1_in_task-rest01,False
-LZN3rRqtwFGrrbFdGcu,1,gold_subject_000355_rfMRI_REST2_in_t1_copy2,2456,user_0031,subject_000355,rfMRI_REST2_in_t1,True
-LZN3sGSKOgGu0z2cT7J,1,subject_003499_t1_in_task-SST02,3351,user_0031,subject_003499,t1_in_task-SST02,False
-LZN3swh5BT-y3WoimEj,1,subject_000726_t1_in_task-rest03,2750,user_0031,subject_000726,t1_in_task-rest03,False
-LZNJjqSl-JoBjUmWijG,0,subject_002666_t1_in_task-rest04,11483,user_0061,subject_002666,t1_in_task-rest04,False
-LZNJk3C1M3mMhfiOKVF,0,subject_000684_task-nback01_in_t1,764,user_0061,subject_000684,task-nback01_in_t1,False
-LZNJkfpERGIXIqlDM6V,1,subject_002563_task-SST01_in_t1,2467,user_0061,subject_002563,task-SST01_in_t1,False
-LZNJkrFavhkylx0UkgN,1,subject_003759_t1_in_task-SST02,662,user_0061,subject_003759,t1_in_task-SST02,False
-LZNJm-fW1T2uN44VDjX,1,subject_002064_task-nback01_in_t1,4642,user_0061,subject_002064,task-nback01_in_t1,False
-LZNjg6G5YnqokN3iLSK,0,gold_subject_000109_t1_in_tfMRI_SST2_copy4,6610,user_0016,subject_000109,t1_in_tfMRI_SST2,True
-LZNjiHwy34MzcA4VpOR,0,gold_subject_001104_t1_in_rfMRI_REST4_copy2,8764,user_0016,subject_001104,t1_in_rfMRI_REST4,True
-LZNjnxm4LK6WIqapvMP,0,gold_subject_000317_t1_in_tfMRI_SST1_copy2,23089,user_0016,subject_000317,t1_in_tfMRI_SST1,True
-LZNjpWSepEXOz3uqsD5,1,subject_003771_task-rest01_in_t1,6246,user_0016,subject_003771,task-rest01_in_t1,False
-LZNjsUtkBwrI1mCLoXy,0,subject_003493_t1_in_task-nback02,12070,user_0016,subject_003493,t1_in_task-nback02,False
-LZNju5aOqAwCJ8OZ3Wr,0,gold_subject_002290_tfMRI_nBack1_in_t1_copy4,6435,user_0016,subject_002290,tfMRI_nBack1_in_t1,True
-LZNjwDiBYdiYnBw7OtV,1,subject_002944_task-SST01_in_t1,8592,user_0016,subject_002944,task-SST01_in_t1,False
-LZNjy_KgHKs9fZsCJcZ,1,subject_002049_task-rest03_in_t1,9523,user_0016,subject_002049,task-rest03_in_t1,False
-LZOCC16XTKXMi5vsMk-,1,subject_001983_task-rest01_in_t1,7661010,user_0016,subject_001983,task-rest01_in_t1,False
-LZOCDKNZLdLulttuhIe,0,gold_subject_000773_t1_in_rfMRI_REST4_copy1,5178,user_0016,subject_000773,t1_in_rfMRI_REST4,True
-LZOcIbrAwTfWlc2JeQy,0,gold_subject_002148_t1_in_rfMRI_REST1_copy3,17672,user_0016,subject_002148,t1_in_rfMRI_REST1,True
-LZOcK5ALnbKtogSylsJ,0,subject_000204_t1_in_task-MID01,5878,user_0016,subject_000204,t1_in_task-MID01,False
-LZOcLMrYfPXU3yrpq0V,0,gold_subject_000469_t1_in_tfMRI_SST1_copy4,5108,user_0016,subject_000469,t1_in_tfMRI_SST1,True
-LZOcNpWQM9BC7D0eYrM,1,subject_003022_task-SST02_in_t1,9967,user_0016,subject_003022,task-SST02_in_t1,False
-LZOcOvE3gfrrn2nlo9p,1,subject_002680_task-rest02_in_t1,4338,user_0016,subject_002680,task-rest02_in_t1,False
-LZOcQ3CXRuYlyGfFQW3,0,subject_003847_t1_in_task-rest03,4551,user_0016,subject_003847,t1_in_task-rest03,False
-LZOcRZNihVeeF-k65B8,0,subject_000466_t1_in_task-SST01,6029,user_0016,subject_000466,t1_in_task-SST01,False
-LZOcU9W3-8a5Ty0UxG-,1,gold_subject_002102_rfMRI_REST4_in_t1_copy4,10511,user_0016,subject_002102,rfMRI_REST4_in_t1,True
-LZOcVoHAZII63ZvssNo,0,subject_002461_task-SST01_in_t1,6637,user_0016,subject_002461,task-SST01_in_t1,False
-LZOcWf6EFr_SB053Kn5,0,subject_000727_t1_in_task-nback01,3374,user_0016,subject_000727,t1_in_task-nback01,False
-LZOcXbVhg0k5hpZFTpn,1,subject_003154_task-rest03_in_t1,3744,user_0016,subject_003154,task-rest03_in_t1,False
-LZQRKrKStLogd1jsucu,1,subject_003542_task-rest03_in_t1,15314,user_0038,subject_003542,task-rest03_in_t1,False
-LZQRMyCddcKJW6ftoty,1,subject_000522_t1_in_task-nback02,8609,user_0038,subject_000522,t1_in_task-nback02,False
-LZQRPvLz82FQsTOR1st,1,subject_002595_task-rest01_in_t1,12071,user_0038,subject_002595,task-rest01_in_t1,False
-LZQRR6xat0VWexc3S-B,1,subject_003946_task-rest01_in_t1,4866,user_0038,subject_003946,task-rest01_in_t1,False
-LZQRS4SWiuY2BETZGOB,0,gold_subject_002606_t1_in_rfMRI_REST4_copy3,3906,user_0038,subject_002606,t1_in_rfMRI_REST4,True
-LZR2_a-z3U5QwiogC7I,0,gold_subject_000293_t1_in_tfMRI_SST1_copy2,13195,user_0038,subject_000293,t1_in_tfMRI_SST1,True
-LZR2bLDAjLpgO7kXnq4,0,subject_001047_t1_in_task-nback02,7142,user_0038,subject_001047,t1_in_task-nback02,False
-LZR2eSkM5sOQQIHFJSh,1,subject_002198_t1_in_task-rest03,12749,user_0038,subject_002198,t1_in_task-rest03,False
-LZR2hEDf83oJXOR9c5y,1,subject_000535_t1_in_task-rest03,11322,user_0038,subject_000535,t1_in_task-rest03,False
-LZR2heLr9cl2vKQxolL,0,gold_subject_002351_t1_in_tfMRI_SST2_copy3,1713,user_0038,subject_002351,t1_in_tfMRI_SST2,True
-LZR5vES8UVnCN2yRXY2,1,subject_001798_t1_in_task-rest03,842036,user_0038,subject_001798,t1_in_task-rest03,False
-LZR5wiS80OchFJobrSJ,1,subject_003776_t1_in_task-rest01,6060,user_0038,subject_003776,t1_in_task-rest01,False
-LZR5xmxt76NEpGPteoL,1,subject_001632_t1_in_task-nback01,4367,user_0038,subject_001632,t1_in_task-nback01,False
-LZR5ypMyZ4ZLzh6901J,0,gold_subject_000325_rfMRI_REST2_in_t1_copy1,4233,user_0038,subject_000325,rfMRI_REST2_in_t1,True
-LZR5zk4BFPWBivzI5-h,1,subject_003255_task-rest03_in_t1,3742,user_0038,subject_003255,task-rest03_in_t1,False
-LZRDRM0mtUhAbTUJlpt,1,subject_002166_task-rest03_in_t1,4198,user_0056,subject_002166,task-rest03_in_t1,False
-LZRDS9ety-wWYdcA9EJ,1,subject_001970_task-rest04_in_t1,3283,user_0056,subject_001970,task-rest04_in_t1,False
-LZRDTO39Vozwz0HJipT,1,subject_000195_t1_in_task-rest01,5002,user_0056,subject_000195,t1_in_task-rest01,False
-LZRDzyeurS1hlWBIOJ0,1,subject_002887_t1_in_task-rest03,7889,user_0056,subject_002887,t1_in_task-rest03,False
-LZRE0AYRHkkT1MKb43M,1,subject_000124_t1_in_task-SST01,4903,user_0056,subject_000124,t1_in_task-SST01,False
-LZRE1EfNpM3tczLA528,1,subject_003285_t1_in_task-MID02,4342,user_0056,subject_003285,t1_in_task-MID02,False
-LZRE4DLE7t73bXMqdKY,1,subject_001814_task-SST02_in_t1,12188,user_0056,subject_001814,task-SST02_in_t1,False
-LZREDr9agmizgvcmwdi,1,subject_000592_task-nback02_in_t1,5878,user_0056,subject_000592,task-nback02_in_t1,False
-LZREF8kllwvrd6uO5Mq,1,subject_000832_t1_in_task-rest04,5268,user_0056,subject_000832,t1_in_task-rest04,False
-LZREGJ-s2lkGWaXyA50,0,gold_subject_001483_t1_in_tfMRI_SST1_copy1,4736,user_0056,subject_001483,t1_in_tfMRI_SST1,True
-LZREGv1wfDU_m_77fwZ,1,subject_003217_t1_in_task-rest03,2485,user_0056,subject_003217,t1_in_task-rest03,False
-LZREHZO3-qQUwa6Fsa_,1,gold_subject_000777_t1_in_tfMRI_SST2_copy4,2633,user_0056,subject_000777,t1_in_tfMRI_SST2,True
-LZREIWke_MKX908o-xp,0,subject_001331_task-rest03_in_t1,3911,user_0056,subject_001331,task-rest03_in_t1,False
-LZREJB-tTJQapJC0W-0,1,subject_000152_t1_in_task-nback02,2686,user_0056,subject_000152,t1_in_task-nback02,False
-LZREJhZlCbH9dcztkpJ,1,gold_subject_001246_rfMRI_REST4_in_t1_copy3,2131,user_0056,subject_001246,rfMRI_REST4_in_t1,True
-LZREKBtFqhecHYVV7vA,1,subject_000565_t1_in_task-rest03,1994,user_0056,subject_000565,t1_in_task-rest03,False
-LZREK_xXktGS7b2xJIv,1,subject_001583_task-MID01_in_t1,1590,user_0056,subject_001583,task-MID01_in_t1,False
-LZREKzNQ_Dv7lCqU4hx,1,subject_001288_t1_in_task-MID02,1610,user_0056,subject_001288,t1_in_task-MID02,False
-LZRELdNOMeTDw6pT3Xx,1,subject_002573_t1_in_task-rest04,2672,user_0056,subject_002573,t1_in_task-rest04,False
-LZREM45lSN6U5ylM3pj,1,subject_003611_task-MID02_in_t1,1760,user_0056,subject_003611,task-MID02_in_t1,False
-LZREMheeszRPoREddc0,1,gold_subject_000624_t1_in_tfMRI_nBack2_copy4,2582,user_0056,subject_000624,t1_in_tfMRI_nBack2,True
-LZREN5gUw2JcC2kdCEu,1,subject_001298_task-rest02_in_t1,1586,user_0056,subject_001298,task-rest02_in_t1,False
-LZRENVdht8Sfrc9W8RG,1,subject_001970_task-MID02_in_t1,1647,user_0056,subject_001970,task-MID02_in_t1,False
-LZREfdFI_1GWzEo6aUa,1,subject_002662_t1_in_task-nback02,6525,user_0056,subject_002662,t1_in_task-nback02,False
-LZREg2GX-bW1016xwkI,1,subject_000446_t1_in_task-rest04,1649,user_0056,subject_000446,t1_in_task-rest04,False
-LZREgiRoUd_HNIAwGI6,1,gold_subject_000378_t1_in_tfMRI_MID1_copy1,2746,user_0056,subject_000378,t1_in_tfMRI_MID1,True
-LZREhEvFZT6F0tgRj63,0,gold_subject_003420_t1_in_rfMRI_REST2_copy2,2130,user_0056,subject_003420,t1_in_rfMRI_REST2,True
-LZREhurG5yEkO4gE73k,1,gold_subject_000991_t1_in_rfMRI_REST3_copy2,2733,user_0056,subject_000991,t1_in_rfMRI_REST3,True
-LZREkxDtsWluJ6R7OPt,1,subject_003637_task-nback02_in_t1,12423,user_0056,subject_003637,task-nback02_in_t1,False
-LZREllJF8U7jw0NPLQy,1,subject_002692_t1_in_task-nback01,3318,user_0056,subject_002692,t1_in_task-nback01,False
-LZREmEYlHBF5Qyvk4w4,1,gold_subject_000749_rfMRI_REST3_in_t1_copy3,1915,user_0056,subject_000749,rfMRI_REST3_in_t1,True
-LZREnBKOfFjkoIeHZf_,0,subject_002302_task-nback01_in_t1,3875,user_0056,subject_002302,task-nback01_in_t1,False
-LZREnrM7CZOJOFBtxhI,1,subject_002406_task-SST02_in_t1,2739,user_0056,subject_002406,task-SST02_in_t1,False
-LZREoSogtqqxInUvfIK,1,subject_002104_t1_in_task-SST01,2446,user_0056,subject_002104,t1_in_task-SST01,False
-LZRG6zfkN8oF010dwfV,1,subject_001204_t1_in_task-MID01,5888,user_0056,subject_001204,t1_in_task-MID01,False
-LZRG8JAMPV6OOqLtC-O,0,gold_subject_001364_rfMRI_REST4_in_t1_copy1,5389,user_0056,subject_001364,rfMRI_REST4_in_t1,True
-LZRG9RKNbBf_z8TwdHS,1,gold_subject_000785_t1_in_rfMRI_REST4_copy2,4599,user_0056,subject_000785,t1_in_rfMRI_REST4,True
-LZRGAZbWlpP1Ga3-AE-,1,subject_001983_t1_in_task-nback02,4611,user_0056,subject_001983,t1_in_task-nback02,False
-LZRGBoEqp-WUP7GWkZp,1,gold_subject_002334_rfMRI_REST1_in_t1_copy1,5078,user_0056,subject_002334,rfMRI_REST1_in_t1,True
-LZRGDH9xMnOInpps3Xr,0,gold_subject_001044_t1_in_rfMRI_REST2_copy4,5995,user_0056,subject_001044,t1_in_rfMRI_REST2,True
-LZRGDiJ5cjnBtG8H9TM,1,subject_002700_t1_in_task-nback02,1787,user_0056,subject_002700,t1_in_task-nback02,False
-LZRGEAxHQcRjEPg-xgd,1,subject_000152_task-MID02_in_t1,1881,user_0056,subject_000152,task-MID02_in_t1,False
-LZRGEepNTEyqzhFFzNC,1,subject_003276_task-rest03_in_t1,1961,user_0056,subject_003276,task-rest03_in_t1,False
-LZRGFrvuOv7mH75F0pd,1,gold_subject_000783_rfMRI_REST4_in_t1_copy1,4919,user_0056,subject_000783,rfMRI_REST4_in_t1,True
-LZRGGsIpE8OA0BoGDnt,1,subject_003496_t1_in_task-MID01,4106,user_0056,subject_003496,t1_in_task-MID01,False
-LZRGHVZpyr8YfM-Uba7,0,gold_subject_002606_t1_in_tfMRI_SST2_copy4,2562,user_0056,subject_002606,t1_in_tfMRI_SST2,True
-LZRGJ7ZDJev_Bjfn3If,1,subject_002886_task-rest02_in_t1,6639,user_0056,subject_002886,task-rest02_in_t1,False
-LZRGKmisk48Ep9VWHUp,0,gold_subject_001844_t1_in_tfMRI_nBack1_copy4,6777,user_0056,subject_001844,t1_in_tfMRI_nBack1,True
-LZRGNSfHhtiIRbrZWG1,1,subject_002936_t1_in_task-MID01,10925,user_0056,subject_002936,t1_in_task-MID01,False
-LZRGO0ACQ9Bm0btGl0J,1,subject_002954_task-MID01_in_t1,2253,user_0056,subject_002954,task-MID01_in_t1,False
-LZRGOxs3Aj4esmvX21c,1,gold_subject_000214_rfMRI_REST4_in_t1_copy2,3871,user_0056,subject_000214,rfMRI_REST4_in_t1,True
-LZRGQDHsL-zO92fJvf7,0,gold_subject_001149_t1_in_rfMRI_REST2_copy2,5131,user_0056,subject_001149,t1_in_rfMRI_REST2,True
-LZRGRHT22lXGj--IMK1,1,gold_subject_001073_rfMRI_REST3_in_t1_copy2,4348,user_0056,subject_001073,rfMRI_REST3_in_t1,True
-LZRGRea6do98En8R2bK,1,subject_003236_t1_in_task-SST01,1529,user_0056,subject_003236,t1_in_task-SST01,False
-LZRGS2QtvQw13wR07wI,1,subject_002603_task-MID02_in_t1,1576,user_0056,subject_002603,task-MID02_in_t1,False
-LZRGSQA7neDiC6cCYHz,1,gold_subject_000021_tfMRI_SST1_in_t1_copy3,1506,user_0056,subject_000021,tfMRI_SST1_in_t1,True
-LZRGTX_sQgeo98gDutf,0,gold_subject_001993_rfMRI_REST2_in_t1_copy3,4557,user_0056,subject_001993,rfMRI_REST2_in_t1,True
-LZRGTsTJ4T_YwM9xYFR,1,subject_002845_task-rest01_in_t1,1381,user_0056,subject_002845,task-rest01_in_t1,False
-LZRGUWJzMAtOHR9jDW9,0,gold_subject_000914_t1_in_tfMRI_MID1_copy2,2598,user_0056,subject_000914,t1_in_tfMRI_MID1,True
-LZRGgFbFbBuB8IUfFik,1,subject_003346_task-rest03_in_t1,52164,user_0056,subject_003346,task-rest03_in_t1,False
-LZRGgp2AK5p6ht8tcVp,1,subject_001686_task-rest03_in_t1,2309,user_0056,subject_001686,task-rest03_in_t1,False
-LZRGhShT3RZMLA0-SMI,1,subject_000001_task-rest02_in_t1,2586,user_0056,subject_000001,task-rest02_in_t1,False
-LZRGhtKRHl_1T-AEDWM,1,subject_001402_task-rest04_in_t1,1748,user_0056,subject_001402,task-rest04_in_t1,False
-LZRGiH35PnaHDcPyWYB,1,subject_000004_t1_in_task-SST01,1568,user_0056,subject_000004,t1_in_task-SST01,False
-LZRGiahZM3tZwEEw4oD,1,subject_003840_task-MID02_in_t1,1305,user_0056,subject_003840,task-MID02_in_t1,False
-LZRGj5ACOuZRCJP6_k4,0,subject_000161_t1_in_task-nback01,1996,user_0056,subject_000161,t1_in_task-nback01,False
-LZRGjRBl180m1SPeebt,1,subject_002797_task-nback02_in_t1,1392,user_0056,subject_002797,task-nback02_in_t1,False
-LZRGjpGassG1cCZ0UPo,1,gold_subject_000393_t1_in_rfMRI_REST3_copy1,1589,user_0056,subject_000393,t1_in_rfMRI_REST3,True
-LZRGk9bxsGIDiKKEzRo,1,subject_001586_task-nback02_in_t1,1349,user_0056,subject_001586,task-nback02_in_t1,False
-LZRGkUFE7xfHgLDryzE,1,subject_002677_task-rest04_in_t1,1303,user_0056,subject_002677,task-rest04_in_t1,False
-LZRGkrHhdLpQK1gnL6M,1,subject_002647_t1_in_task-SST02,1523,user_0056,subject_002647,t1_in_task-SST02,False
-LZRGlPyecG7-ID5kPY8,0,subject_002187_t1_in_task-SST02,2269,user_0056,subject_002187,t1_in_task-SST02,False
-LZRGljyh4_PTl6ubDpP,1,subject_000584_task-SST01_in_t1,1332,user_0056,subject_000584,task-SST01_in_t1,False
-LZRGm7pz5m-VarhtdPV,1,subject_002522_t1_in_task-nback01,1575,user_0056,subject_002522,t1_in_task-nback01,False
-LZRGmTC5hMd02iBt1lK,1,subject_000521_task-nback02_in_t1,1353,user_0056,subject_000521,task-nback02_in_t1,False
-LZRGmmKULff1Y7ehXlF,1,subject_000771_task-rest01_in_t1,1273,user_0056,subject_000771,task-rest01_in_t1,False
-LZRGnE-iZUslxObyj_x,1,gold_subject_002290_t1_in_tfMRI_MID1_copy4,1818,user_0056,subject_002290,t1_in_tfMRI_MID1,True
-LZRGoJF_2-BhNUU7TYW,1,gold_subject_000391_t1_in_tfMRI_SST2_copy4,4415,user_0056,subject_000391,t1_in_tfMRI_SST2,True
-LZRGohDZ23JJdFY_PiI,1,subject_001656_task-MID02_in_t1,1583,user_0056,subject_001656,task-MID02_in_t1,False
-LZRGp-L_PXynEL9svg7,1,gold_subject_002297_rfMRI_REST2_in_t1_copy4,1206,user_0056,subject_002297,rfMRI_REST2_in_t1,True
-LZRGpIi8JcFScyC7sPs,1,gold_subject_000465_rfMRI_REST1_in_t1_copy1,1225,user_0056,subject_000465,rfMRI_REST1_in_t1,True
-LZRGpbL-oNyAEegw7g9,1,gold_subject_000130_tfMRI_SST1_in_t1_copy1,1240,user_0056,subject_000130,tfMRI_SST1_in_t1,True
-LZRGpzpcV6GPRZWZOOq,1,subject_002769_task-rest03_in_t1,1551,user_0056,subject_002769,task-rest03_in_t1,False
-LZRGqRPqw5dRm_LPPR_,1,subject_002703_t1_in_task-nback02,1815,user_0056,subject_002703,t1_in_task-nback02,False
